variable,frequency,timestep,zfp_level,zfp_size,zfp_ratio,all_zfp_levs
PRECL,daily,54,12,3316115.0,3.212311696066029,[12.0]
FSNS,daily,57,12,2619130.0,3.5527896667977537,[12.0]
PS,daily,54,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,55,12,3075939.0,3.451242043486558,[12.0]
CLOUD,daily,59,100000,219526652.0,1.0,[100000.0]
FLNS,daily,51,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,55,12,3316115.0,3.212311696066029,[12.0]
PS,daily,55,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,56,12,3075939.0,3.451242043486558,[12.0]
FSNS,daily,58,12,2619130.0,3.5527896667977537,[12.0]
FLNS,daily,52,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,56,12,3316115.0,3.212311696066029,[12.0]
PS,daily,56,20,3735557.0,2.02660567085444,[20.0]
FSNS,daily,59,12,2619130.0,3.5527896667977537,[12.0]
SHFLX,daily,57,12,3075939.0,3.451242043486558,[12.0]
PRECL,daily,57,12,3316115.0,3.212311696066029,[12.0]
PS,daily,57,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,58,12,3075939.0,3.451242043486558,[12.0]
FLNS,daily,53,12,2781877.0,3.571517360400909,[12.0]
PS,daily,58,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,58,12,3316115.0,3.212311696066029,[12.0]
PS,daily,59,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,59,12,3075939.0,3.451242043486558,[12.0]
FLNS,daily,54,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,59,12,3316115.0,3.212311696066029,[12.0]
FLNS,daily,55,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,56,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,57,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,58,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,59,12,2781877.0,3.571517360400909,[12.0]
